mess_datum;stations_id;rs;cp;altitude;latitude;longitude;station_name;state
2016-06-04;1999;0;236.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-05;1999;0;236.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-06;1999;0;236.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-07;1999;13.9;250.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-08;1999;0;250.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-09;1999;0;250.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-10;1999;0;250.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-11;1999;0;250.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-12;1999;5.1;255.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-13;1999;21.3;276.80;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-14;1999;1.7;278.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-15;1999;4.3;282.80;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-16;1999;1.7;284.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-17;1999;1.6;286.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-18;1999;3.6;289.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-19;1999;0;289.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-20;1999;11.3;301.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-21;1999;0.5;301.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-22;1999;0;301.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-23;1999;56.8;358.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-24;1999;0.1;358.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-25;1999;6.7;365.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-26;1999;2.4;367.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-27;1999;7;374.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-28;1999;9.2;383.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-29;1999;0;383.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-06-30;1999;0.4;384.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-01;1999;3.1;3.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-02;1999;5;8.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-03;1999;4.2;12.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-04;1999;0.7;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-05;1999;0;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-06;1999;0;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-07;1999;0;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-08;1999;0;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-09;1999;0;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-10;1999;0;13.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-11;1999;3.2;16.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-12;1999;4;20.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-13;1999;0;20.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-14;1999;0;20.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-15;1999;0;20.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-16;1999;0;20.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-17;1999;0.8;21.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-18;1999;0.6;21.60;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-19;1999;2.5;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-20;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-21;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-22;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-23;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-24;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-25;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-26;1999;0;24.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-27;1999;1.8;25.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-28;1999;0.5;26.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-29;1999;0;26.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-30;1999;0;26.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-05-31;1999;0;26.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-01;1999;0;26.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-02;1999;0.2;26.60;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-03;1999;8.9;35.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-04;1999;0.4;35.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-05;1999;0;35.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-06;1999;8;43.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-07;1999;1.6;45.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-08;1999;0;45.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-09;1999;6.4;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-10;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-11;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-12;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-13;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-14;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-15;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-16;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-17;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-18;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-19;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-20;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-21;1999;0;51.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-22;1999;0.3;52.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-23;1999;0;52.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-24;1999;1.5;53.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-25;1999;0.1;53.80;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-26;1999;0;53.80;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-27;1999;0.6;54.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-28;1999;8.5;62.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-29;1999;1;63.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2017-06-30;1999;7.7;71.60;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-01;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-02;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-03;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-04;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-05;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-06;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-07;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-08;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-09;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-10;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-11;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-12;1999;0;0.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-13;1999;7.4;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-14;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-15;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-16;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-17;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-18;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-19;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-20;1999;0;7.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-21;1999;3.5;10.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-22;1999;3.1;14.00;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-23;1999;0.6;14.60;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-24;1999;1;15.60;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-25;1999;0.1;15.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-26;1999;0;15.70;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-27;1999;3.7;19.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-28;1999;0;19.40;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-29;1999;15.7;35.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-30;1999;0;35.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-05-31;1999;0;35.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-01;1999;2.1;37.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-02;1999;0;37.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-03;1999;0;37.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-04;1999;0;37.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-05;1999;0;37.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-06;1999;0;37.20;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-07;1999;2.3;39.50;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-08;1999;0.4;39.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-09;1999;0;39.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-10;1999;0;39.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-11;1999;0;39.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-12;1999;0;39.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-13;1999;0;39.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-14;1999;1;40.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-15;1999;0;40.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-16;1999;0;40.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-17;1999;0;40.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-18;1999;0;40.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-19;1999;0;40.90;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-20;1999;0.4;41.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-21;1999;0.3;41.60;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-22;1999;0.5;42.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-23;1999;0;42.10;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-24;1999;0.2;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-25;1999;0;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-26;1999;0;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-27;1999;0;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-28;1999;0;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-29;1999;0;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2018-06-30;1999;0;42.30;23;51.7217;6.5839;Hamminkeln-M??hlenrott;Nordrhein-Westfalen
2016-05-01;5502;0;0.00;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-02;5502;3.4;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-03;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-04;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-05;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-06;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-07;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-08;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-09;5502;0;3.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-10;5502;0.7;4.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-11;5502;0;4.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-12;5502;0;4.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-13;5502;0;4.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-14;5502;0.9;5.00;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-15;5502;0.3;5.30;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-16;5502;0;5.30;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-17;5502;0;5.30;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-18;5502;4.8;10.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-19;5502;0;10.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-20;5502;1.6;11.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-21;5502;0;11.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-22;5502;4.6;16.30;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-23;5502;13.2;29.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-24;5502;0;29.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-25;5502;0;29.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-26;5502;0.1;29.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-27;5502;0.9;30.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-28;5502;0.1;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-29;5502;2.7;33.30;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-30;5502;33.1;66.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-05-31;5502;1.3;67.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-01;5502;97.5;165.20;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-02;5502;8.2;173.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-03;5502;29.7;203.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-04;5502;0;203.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-05;5502;0;203.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-06;5502;0;203.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-07;5502;8.7;211.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-08;5502;0;211.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-09;5502;0;211.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-10;5502;0.1;211.90;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-11;5502;0;211.90;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-12;5502;6.8;218.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-13;5502;24.5;243.20;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-14;5502;0.6;243.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-15;5502;7.7;251.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-16;5502;3;254.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-17;5502;3.4;257.90;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-18;5502;2.5;260.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-19;5502;0.2;260.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-20;5502;11.3;271.90;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-21;5502;3.8;275.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-22;5502;0.1;275.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-23;5502;50.2;326.00;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-24;5502;0.1;326.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-25;5502;8.3;334.40;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-26;5502;9.2;343.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-27;5502;5.3;348.90;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-28;5502;7.7;356.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-29;5502;0.2;356.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2016-06-30;5502;0;356.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-01;5502;3.1;3.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-02;5502;5.7;8.80;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-03;5502;6.7;15.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-04;5502;0;15.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-05;5502;0;15.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-06;5502;0;15.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-07;5502;0.1;15.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-08;5502;0.1;15.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-09;5502;0;15.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-10;5502;0;15.70;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-11;5502;3.5;19.20;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-12;5502;7.4;26.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-13;5502;0;26.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-14;5502;0;26.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-15;5502;0;26.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-16;5502;0;26.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-17;5502;0;26.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-18;5502;1.4;28.00;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-19;5502;2.6;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-20;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-21;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-22;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-23;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-24;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-25;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-26;5502;0;30.60;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-27;5502;1.9;32.50;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
2017-05-28;5502;1.6;34.10;25;51.6927;6.5853;Wesel-Fl??ren;Nordrhein-Westfalen
